순위,선수명,팀명,ERA,G,W,L,SV,HLD,WPCT,IP,H,HR,BB,HBP,SO,R,ER,WHIP,CG,SHO,QS,BSV,TBF,NP,AVG,2B,3B,SAC,SF,IBB,WP,BK,연도,현재연봉,WAR_x,예측연봉,tier,mean_ERA,park_factor,Adj_ERA,연차,QS_G,SO_G,K_BB,cFIP,pFIP,WAR_won,RA_9,salary_cluster,current_cluster,exp_QS,K%,BB%,SO/9,HR/9,NP/IP,K-BB,QS-expQS
15,나균안,롯데,3.8,23,6,8,0,0,0.429,130.0,0.3,140,42,5,114,61,55,1.4,0,0,12,0,569,2208,0.276,27,3,6,9,1,6,0,2023,10900.0,3.4,17000.0,2.0,4.140846275377147,1032,112.45666726813728,7,0.5217391304347826,4.956521739130435,2.7142857142857144,3.849,17.17976923076923,3.1192660550458715,4.223076923076923,2,1,6.260869565217391,20.035149384885763,7.381370826010544,7.892307692307693,9.692307692307692,16.984615384615385,12.653778558875219,5.739130434782609
16,구승민,롯데,3.96,67,2,6,3,22,0.25,63.0,0.6,65,29,5,66,32,28,1.48,0,0,0,5,289,1169,0.264,8,0,8,1,0,2,0,2023,24860.0,0.9,45000.0,4.0,4.140846275377147,1032,107.9129635401317,11,0.0,0.9850746268656716,2.2758620689655173,3.849,16.785507936507937,0.3620273531777957,4.571428571428571,3,3,0.0,22.837370242214533,10.034602076124568,9.428571428571429,9.285714285714286,18.555555555555557,12.802768166089965,0.0
21,한현희,롯데,5.45,38,6,12,0,3,0.333,104.0,123.0,11,44,11,74,69,63,1.61,0,0,5,1,476,1927,0.297,20,4,2,5,1,6,0,2023,20000.0,0.95,30000.0,2.0,4.140846275377147,1032,78.41015332457276,12,0.131578947368421,1.947368421052632,1.681818181818182,3.849,5.3874615384615385,0.475,5.971153846153846,3,2,0.657894736842105,15.546218487394958,9.243697478991598,6.403846153846154,0.9519230769230769,18.528846153846153,6.30252100840336,4.342105263157895
24,김진욱,롯데,6.44,50,2,1,0,8,0.667,36.0,0.3,37,29,2,35,27,26,1.82,0,0,0,0,177,746,0.262,6,1,3,2,0,3,0,2023,5600.0,-0.07,6000.0,3.0,4.140846275377147,1032,66.3564185743667,3,0.0,0.7,1.206896551724138,3.849,17.849,-0.125,6.75,0,1,0.0,19.774011299435028,16.38418079096045,8.75,9.25,20.72222222222222,3.389830508474578,0.0
25,이인복,롯데,6.48,10,1,4,0,0,0.2,33.0,0.3,54,10,5,15,32,24,1.92,0,0,0,0,168,636,0.38,7,3,5,6,1,4,0,2023,14500.0,-0.27,10000.0,3.0,4.140846275377147,1032,65.9468110523027,10,0.0,1.5,1.5,3.849,25.576272727272727,-0.1862068965517241,8.727272727272727,1,2,0.0,8.928571428571429,5.952380952380952,4.090909090909091,14.727272727272728,19.272727272727273,2.976190476190477,0.0
4,류진욱,NC,2.15,70,1,4,0,22,0.2,67.0,41.0,1,32,1,62,19,16,1.09,0,0,0,1,268,1083,0.18,2,2,4,3,1,5,0,2023,7500.0,2.36,16500.0,1.0,4.140846275377147,1005,193.56048868623407,9,0.0,0.8857142857142857,1.9375,3.849,3.66989552238806,3.1466666666666665,2.5522388059701493,2,1,0.0,23.134328358208954,11.940298507462686,8.328358208955224,0.13432835820895522,16.16417910447761,11.194029850746269,0.0
9,김영규,NC,3.06,63,2,4,0,24,0.333,61.0,0.6,45,23,1,48,22,21,1.1,0,0,0,2,247,916,0.205,6,5,2,1,1,5,2,2023,14000.0,1.06,22500.0,1.0,4.140846275377147,1005,135.9983825736612,6,0.0,0.7619047619047619,2.0869565217391304,3.849,13.04572131147541,0.7571428571428571,3.2459016393442623,2,2,0.0,19.4331983805668,9.31174089068826,7.081967213114754,6.639344262295082,15.01639344262295,10.12145748987854,0.0
10,신민혁,NC,3.98,29,5,5,0,0,0.5,122.0,122.0,14,25,6,97,63,54,1.2,0,0,5,0,519,2140,0.256,27,2,5,6,0,3,0,2023,13500.0,1.91,18000.0,2.0,4.140846275377147,1005,104.5615705214581,6,0.1724137931034483,3.3448275862068964,3.88,3.849,4.512934426229508,1.4148148148148147,4.647540983606557,2,2,0.8620689655172414,18.689788053949904,4.8169556840077075,7.155737704918033,1.0327868852459017,17.540983606557376,13.872832369942197,4.137931034482759
12,이용찬,NC,4.13,60,4,4,29,0,0.5,61.0,53.0,5,19,3,51,28,28,1.18,0,0,0,6,254,959,0.233,6,1,4,1,1,4,0,2023,40000.0,0.72,40000.0,1.0,4.140846275377147,1005,100.76393478823324,17,0.0,0.85,2.6842105263157894,3.849,4.324409836065574,0.18,4.131147540983607,3,3,0.0,20.078740157480315,7.480314960629922,7.524590163934427,0.7377049180327868,15.721311475409836,12.598425196850393,0.0
13,이용준,NC,4.3,24,3,4,0,0,0.429,67.0,60.0,5,44,2,50,39,32,1.55,0,0,1,0,304,1278,0.239,11,0,2,5,0,1,0,2023,3500.0,0.36,6700.0,4.0,4.140846275377147,1005,96.78024434311703,3,0.0416666666666666,2.083333333333333,1.1363636363636365,3.849,5.386313432835821,1.0285714285714285,5.2388059701492535,0,0,0.0416666666666666,16.447368421052634,14.473684210526317,6.7164179104477615,0.6716417910447761,19.074626865671643,1.9736842105263168,0.9583333333333334
15,김시훈,NC,4.44,61,4,3,3,12,0.571,52.0,0.6,57,34,1,49,32,26,1.73,0,0,0,3,245,981,0.278,10,1,4,1,0,3,0,2023,9000.0,-0.1,11000.0,1.0,4.140846275377147,1005,93.7286150169827,6,0.0,0.8032786885245902,1.4411764705882353,3.849,18.233615384615383,-0.1111111111111111,5.538461538461538,1,1,0.0,20.0,13.877551020408163,8.48076923076923,9.865384615384617,18.865384615384617,6.122448979591837,0.0
16,이재학,NC,4.54,15,5,5,0,0,0.5,67.0,0.3,55,33,5,43,36,34,1.31,0,0,5,0,293,1142,0.223,5,2,5,3,0,7,0,2023,20000.0,1.16,20000.0,1.0,4.140846275377147,1005,91.66410807828264,14,0.3333333333333333,2.8666666666666667,1.303030303030303,3.849,14.93855223880597,0.58,4.835820895522388,2,2,1.6666666666666665,14.675767918088736,11.262798634812286,5.776119402985074,7.388059701492538,17.044776119402986,3.4129692832764498,3.3333333333333335
19,임정호,NC,4.68,65,4,4,0,15,0.5,50.0,51.0,3,17,4,49,30,26,1.36,0,0,0,4,216,840,0.264,9,1,2,0,0,4,1,2023,9000.0,0.18,13500.0,3.0,4.140846275377147,1005,88.92201937508617,11,0.0,0.7538461538461538,2.8823529411764706,3.849,3.929,0.1999999999999999,5.3999999999999995,1,1,0.0,22.685185185185187,7.87037037037037,8.82,0.54,16.8,14.814814814814817,0.0
21,송명기,NC,4.83,35,4,9,0,0,0.308,104.0,0.3,106,47,11,65,64,56,1.47,0,0,3,0,474,1871,0.26,15,2,6,2,0,6,0,2023,13000.0,0.86,13500.0,2.0,4.140846275377147,1005,86.16046597834435,5,0.0857142857142857,1.8571428571428568,1.3829787234042554,3.849,17.522076923076924,0.6615384615384615,5.538461538461538,1,2,0.2571428571428571,13.71308016877637,9.915611814345992,5.625,9.173076923076923,17.990384615384617,3.7974683544303787,2.742857142857143
23,최성영,NC,4.86,18,5,4,0,0,0.556,66.0,0.6,77,32,5,38,37,36,1.64,0,0,1,0,303,1133,0.304,15,2,7,6,0,1,0,2023,7200.0,0.94,8300.0,1.0,4.140846275377147,1005,85.62861125008295,8,0.0555555555555555,2.111111111111111,1.1875,3.849,19.5459696969697,1.3055555555555556,5.045454545454545,1,1,0.0555555555555555,12.541254125412541,10.561056105610561,5.1818181818181825,10.5,17.166666666666668,1.9801980198019802,0.9444444444444445
4,원태인,삼성,3.24,26,7,7,0,0,0.5,150.0,157.0,15,34,6,102,61,54,1.27,0,0,17,0,634,2521,0.268,26,1,5,4,2,6,2,2023,35000.0,4.48,43000.0,0.0,4.140846275377147,1027,131.2546026176645,5,0.6538461538461539,3.923076923076923,3.0,3.849,4.589,1.2800000000000002,3.66,3,3,11.115384615384615,16.08832807570978,5.3627760252365935,6.12,0.9,16.80666666666667,10.725552050473185,5.884615384615385
7,오승환,삼성,3.45,58,4,5,30,2,0.444,62.0,0.6,57,15,2,44,26,24,1.15,0,0,0,4,264,1027,0.238,11,1,5,2,1,0,0,2023,140000.0,0.77,40000.0,1.0,4.140846275377147,1027,123.26519202354578,19,0.0,0.7586206896551724,2.933333333333333,3.849,15.20383870967742,0.055,3.774193548387097,3,3,0.0,16.666666666666664,5.681818181818182,6.387096774193549,8.274193548387096,16.56451612903226,10.984848484848483,0.0
8,이승현,삼성,3.6,60,4,4,0,14,0.5,60.0,68.0,5,15,0,42,29,24,1.38,0,0,0,1,264,1077,0.278,12,1,3,1,1,2,0,2023,12000.0,0.55,17000.0,1.0,4.140846275377147,1027,118.12914235589804,14,0.0,0.7,2.8,3.849,4.282333333333334,0.4583333333333333,4.35,2,2,0.0,15.909090909090908,5.681818181818182,6.3,0.75,17.95,10.227272727272727,0.0
9,백정현,삼성,3.67,18,7,5,0,0,0.583,100.0,0.6,100,30,0,61,44,41,1.29,0,0,8,0,419,1589,0.264,19,2,7,3,2,5,1,2023,40000.0,3.09,40000.0,4.0,4.140846275377147,1027,115.87599795128963,17,0.4444444444444444,3.388888888888889,2.033333333333333,3.849,16.529,0.7725,3.96,3,3,3.5555555555555554,14.558472553699284,7.159904534606206,5.49,9.0,15.89,7.398568019093078,4.444444444444445
11,이재익,삼성,3.95,51,1,3,0,11,0.25,41.0,46.0,3,17,0,26,19,18,1.54,0,0,0,1,181,696,0.288,5,1,3,1,3,3,0,2023,5700.0,0.29,8200.0,3.0,4.140846275377147,1027,107.6620031598058,11,0.0,0.5098039215686274,1.5294117647058822,3.849,4.775829268292683,0.5087719298245613,4.170731707317073,1,1,0.0,14.3646408839779,9.392265193370166,5.7073170731707314,0.6585365853658536,16.975609756097562,4.972375690607734,0.0
13,김대우,삼성,4.5,44,0,2,0,4,0.0,64.0,66.0,7,22,3,49,37,32,1.38,0,0,0,0,277,1083,0.273,9,1,5,5,1,1,0,2023,7000.0,0.29,10000.0,1.0,4.140846275377147,1027,94.50331388471842,13,0.0,1.1136363636363635,2.227272727272727,3.849,4.9115,0.4142857142857142,5.203125,1,1,0.0,17.689530685920577,7.9422382671480145,6.890625,0.984375,16.921875,9.747292418772563,0.0
17,이승현,삼성,4.98,48,1,5,5,7,0.167,43.0,0.3,41,29,2,37,26,24,1.62,0,0,0,4,199,789,0.252,6,0,4,1,1,2,0,2023,12000.0,0.55,17000.0,3.0,4.140846275377147,1027,85.39456073920338,3,0.0,0.7708333333333334,1.2758620689655171,3.849,16.68620930232558,0.4583333333333333,5.441860465116279,2,2,0.0,18.592964824120603,14.572864321608039,7.7441860465116275,8.58139534883721,18.348837209302324,4.020100502512564,0.0
19,최채흥,삼성,6.68,15,1,7,0,0,0.125,63.0,0.3,90,16,3,33,52,47,1.67,0,0,2,0,295,1167,0.33,13,3,0,3,1,1,1,2023,15000.0,0.21,15000.0,4.0,4.140846275377147,1027,63.66241204808877,6,0.1333333333333333,2.2,2.0625,3.849,22.277571428571427,0.1399999999999999,7.428571428571428,2,2,0.2666666666666666,11.186440677966102,5.423728813559322,4.714285714285714,12.857142857142858,18.523809523809526,5.76271186440678,1.7333333333333334
21,김태훈,삼성,7.11,71,6,7,3,11,0.462,63.0,0.3,74,43,3,40,54,50,1.85,0,0,0,6,306,1161,0.296,18,2,8,2,4,1,0,2023,18000.0,-0.62,17000.0,4.0,4.140846275377147,1027,59.81222397766988,12,0.0,0.5633802816901409,0.9302325581395348,3.849,20.03947619047619,-0.3444444444444445,7.7142857142857135,2,2,0.0,13.071895424836603,14.052287581699346,5.7142857142857135,10.571428571428571,18.428571428571427,-0.9803921568627434,0.0
24,홍정우,삼성,7.5,36,2,3,0,3,0.4,36.0,36.0,5,21,3,22,31,30,1.58,0,0,0,0,166,620,0.259,3,1,3,0,2,2,0,2023,6300.0,-0.33,6000.0,3.0,4.140846275377147,1027,56.70198833083106,9,0.0,0.6111111111111112,1.0476190476190477,3.849,6.432333333333334,-0.5238095238095238,7.75,0,1,0.0,13.253012048192772,12.650602409638553,5.5,1.25,17.22222222222222,0.602409638554219,0.0
5,이건욱,SSG,2.09,27,1,0,0,0,1.0,38.0,0.6,31,25,2,31,13,9,1.45,0,0,0,0,169,716,0.228,7,0,3,3,2,2,0,2023,3100.0,0.6,6100.0,3.0,4.140846275377147,1025,203.07978144792227,10,0.0,1.148148148148148,1.24,3.849,14.954263157894736,1.935483870967741,3.0789473684210527,0,0,0.0,18.34319526627219,14.792899408284024,7.342105263157895,7.342105263157895,18.842105263157894,3.550295857988166,0.0
6,서진용,SSG,2.59,69,5,4,42,0,0.556,73.0,63.0,3,49,4,64,22,21,1.53,0,0,0,6,325,1259,0.239,6,0,4,4,6,5,0,2023,26500.0,2.84,45000.0,4.0,4.140846275377147,1025,163.87519043480987,13,0.0,0.927536231884058,1.3061224489795915,3.849,4.807904109589042,1.0716981132075472,2.7123287671232874,3,3,0.0,19.692307692307693,15.076923076923077,7.890410958904109,0.3698630136986301,17.246575342465754,4.615384615384617,0.0
8,김광현,SSG,3.53,30,9,8,0,0,0.529,168.0,0.3,163,70,2,119,75,66,1.38,0,0,16,0,713,2798,0.261,30,0,6,10,0,5,0,2023,100000.0,4.48,100000.0,0.0,4.140846275377147,1025,120.23703774112111,17,0.5333333333333333,3.966666666666667,1.7,3.849,16.331142857142858,0.448,4.017857142857143,3,3,8.533333333333333,16.690042075736326,9.817671809256662,6.375,8.732142857142858,16.654761904761905,6.872370266479663,7.466666666666667
9,노경은,SSG,3.58,76,9,5,2,30,0.643,83.0,78.0,4,36,4,65,33,33,1.37,0,0,0,7,357,1396,0.253,13,2,7,2,5,8,0,2023,17000.0,1.64,35000.0,4.0,4.140846275377147,1025,118.55774950451328,21,0.0,0.8552631578947368,1.805555555555556,3.849,4.355024096385542,0.9647058823529412,3.5783132530120483,3,2,0.0,18.207282913165265,10.084033613445378,7.048192771084337,0.43373493975903615,16.819277108433734,8.123249299719888,0.0
10,엘리아스,SSG,3.7,22,8,6,0,0,0.571,131.0,0.3,140,33,6,93,58,54,1.32,0,0,12,0,548,2123,0.278,22,1,2,3,1,0,0,2023,54000.0,3.54,65000.0,2.0,4.140846275377147,1025,114.71263330436688,13,0.5454545454545454,4.227272727272728,2.8181818181818183,3.849,17.215412213740457,0.6555555555555556,3.984732824427481,3,3,6.545454545454545,16.970802919708028,6.021897810218978,6.3893129770992365,9.618320610687023,16.206106870229007,10.94890510948905,5.454545454545455
11,최민준,SSG,4.2,53,5,3,1,7,0.625,60.0,75.0,7,19,1,37,29,28,1.57,0,0,0,3,262,1025,0.319,10,2,5,2,1,2,0,2023,13000.0,0.28,14400.0,1.0,4.140846275377147,1025,101.0563674347994,6,0.0,0.6981132075471698,1.947368421052632,3.849,5.132333333333333,0.2153846153846154,4.35,2,2,0.0,14.122137404580155,7.251908396946565,5.550000000000001,1.05,17.083333333333332,6.87022900763359,0.0
12,고효준,SSG,4.5,73,4,1,0,13,0.8,58.0,49.0,3,42,3,66,31,29,1.57,0,0,0,2,262,1214,0.232,3,0,3,3,0,4,0,2023,8500.0,0.78,15300.0,4.0,4.140846275377147,1025,94.31927627247944,22,0.0,0.9041095890410958,1.5714285714285714,3.849,4.573137931034483,0.9176470588235296,4.810344827586206,2,1,0.0,25.190839694656486,16.030534351145036,10.241379310344827,0.46551724137931033,20.93103448275862,9.16030534351145,0.0
13,백승건,SSG,4.97,25,2,2,0,3,0.5,38.0,41.0,7,17,0,29,24,21,1.53,0,0,0,0,170,656,0.273,5,0,2,1,0,0,0,2023,3000.0,0.3,4600.0,3.0,4.140846275377147,1025,85.3997471279995,5,0.0,1.16,1.7058823529411764,3.849,6.0595263157894745,1.0,5.684210526315789,0,0,0.0,17.058823529411764,10.0,6.86842105263158,1.657894736842105,17.263157894736842,7.0588235294117645,0.0
14,오원석,SSG,5.23,28,8,10,0,0,0.444,144.0,0.6,158,69,9,88,92,84,1.57,1,0,7,0,648,2564,0.283,22,2,5,7,0,11,0,2023,14000.0,1.64,14000.0,0.0,4.140846275377147,1025,81.15425300691346,4,0.25,3.142857142857143,1.2753623188405796,3.849,18.515666666666668,1.1714285714285713,5.75,1,2,1.75,13.580246913580247,10.648148148148149,5.5,9.875,17.805555555555557,2.932098765432098,5.25
15,문승원,SSG,5.23,50,5,8,1,9,0.385,105.0,138.0,12,35,6,65,67,61,1.65,0,0,4,2,479,1793,0.319,27,1,4,2,1,3,0,2023,70000.0,0.78,18000.0,2.0,4.140846275377147,1025,81.15425300691346,12,0.08,1.3,1.8571428571428568,3.849,5.26804761904762,0.1114285714285714,5.742857142857142,2,3,0.32,13.569937369519833,7.306889352818372,5.571428571428571,1.0285714285714285,17.076190476190476,6.263048016701461,3.68
16,이로운,SSG,5.62,50,6,1,0,5,0.857,57.0,0.6,67,29,1,52,39,36,1.66,0,0,0,1,268,1107,0.289,13,1,3,3,2,3,0,2023,3000.0,-0.15,7400.0,1.0,4.140846275377147,1025,75.52255217547287,1,0.0,1.04,1.793103448275862,3.849,18.884087719298243,-0.4999999999999999,6.157894736842105,0,0,0.0,19.402985074626866,10.820895522388058,8.210526315789473,10.578947368421053,19.42105263157895,8.582089552238807,0.0
17,송영진,SSG,5.7,17,3,3,0,0,0.5,47.0,0.3,46,31,2,38,35,30,1.63,0,0,1,0,220,871,0.257,9,1,4,4,0,8,2,2023,3000.0,0.08,4500.0,1.0,4.140846275377147,1025,74.46258653090482,1,0.0588235294117647,2.235294117647059,1.2258064516129032,3.849,17.06176595744681,0.2666666666666666,6.702127659574468,0,0,0.0588235294117647,17.272727272727273,14.09090909090909,7.276595744680851,8.808510638297872,18.53191489361702,3.1818181818181834,0.9411764705882353
20,박종훈,SSG,6.19,18,2,6,0,0,0.25,80.0,77.0,8,60,19,56,57,55,1.71,0,0,4,0,382,1587,0.26,13,1,3,4,0,2,0,2023,50000.0,0.39,110000.0,4.0,4.140846275377147,1025,68.5681329929172,14,0.2222222222222222,3.111111111111111,0.9333333333333332,3.849,6.7115,0.078,6.4125000000000005,3,3,0.8888888888888888,14.659685863874344,15.706806282722512,6.3,0.9,19.8375,-1.0471204188481682,3.111111111111111
